Frame     Decode Time (ms)    Transcode Time (ms) Encode Time (ms)    Total Time (ms)     
1653      2.4793              2.8242              8.6124              14.0010             
1655      2.0220              2.8565              8.5385              13.4968             
1656      1.9643              2.8459              12.8232             17.7102             
1658      3.7836              3.5418              7.0603              16.3099             
1660      1.2944              4.3564              8.3874              14.1208             
1676      2.3089              2.7987              11.2382             16.4371             
1677      2.6233              2.8107              17.7729             23.3055             
1678      2.3986              2.8133              7.8398              13.1323             
1679      2.3490              2.7963              5.3970              10.6361             
1680      2.3268              2.7977              7.4910              12.7230             
1681      2.1877              2.7978              9.0654              14.1297             
1682      2.3299              2.8078              8.0404              13.2608             
1683      2.4000              4.8712              17.4699             25.8527             
1684      3.5329              6.3374              12.3848             36.6910             
1685      2.7739              8.4388              9.3390              45.8705             
1686      6.2026              4.8683              9.4556              20.6236             
1687      2.3860              2.7898              7.4004              12.6600             
1688      2.2447              2.8074              10.4117             15.5432             
1689      1.8251              2.8037              8.5800              13.3025             
1690      2.2299              2.8058              12.3750             17.5130             
1691      1.3104              4.3450              11.2850             17.0473             
1692      3.5782              4.5861              20.2814             37.2938             
1693      1.6559              4.6694              12.0814             19.9577             
1694      2.9054              3.8516              21.6614             41.6254             
1695      3.6580              4.3982              10.6605             55.3975             
1697      2.0497              3.7064              18.5034             24.3539             
1698      2.3110              4.1352              10.5071             34.8390             
1699      3.2893              11.7795             20.5024             38.7222             
1700      5.7543              9.5776              11.2740             49.9236             
1701      9.5066              5.7478              6.4409              56.3303             
1702      1.7345              5.0561              11.0228             17.8911             
1703      3.7921              5.0378              12.5306             30.3706             
1704      1.5272              2.8265              21.0146             25.4414             
1705      9.9580              3.3966              14.0928             34.6503             
1706      4.3994              3.6236              9.3188              43.9159             
1707      1.1172              6.5318              24.4176             32.1410             
1709      2.7784              4.8624              13.3849             45.5035             
1710      3.4361              6.1384              16.1891             61.6429             
1711      0.9785              6.2703              22.8306             30.1716             
1712      3.8028              5.0252              15.4764             45.5537             
1713      1.0832              5.0605              11.6127             17.8380             
1715      2.2729              5.0452              19.7170             27.1118             
1716      2.7945              5.0302              6.9894              34.0811             
1717      1.2299              5.0396              10.7624             17.1086             
1718      2.6723              5.0545              16.3385             33.4257             
1719      7.0725              5.0470              9.9610              26.6082             
1721      1.6781              5.0453              8.7211              15.5202             
1722      2.5389              6.5336              15.5453             31.0602             
1723      2.4405              5.0911              16.6801             25.6544             
1724      1.9726              4.2753              7.3683              13.6989             
1740      1.3600              2.7708              8.7493              12.9577             
1741      1.6885              3.8992              8.6262              14.2939             
1742      3.1133              3.8863              11.9509             26.2156             
1743      3.1865              5.0407              12.8453             27.4016             
1745      8.6248              5.1292              8.0846              35.4102             
1746      4.7095              6.8848              13.0639             48.4394             
1747      0.9645              3.8375              13.7467             18.6331             
1748      3.1707              5.0581              13.7869             32.4137             
1749      2.6703              6.3236              9.4097              41.8533             
1750      8.3195              6.1007              6.5593              48.3998             
1751      2.4064              2.8199              9.9389              15.2655             
1753      2.0149              2.8206              6.5587              11.4752             
1754      2.6075              2.8560              6.8049              12.3561             
1755      2.0840              4.4418              10.4645             17.2015             
1757      2.7124              5.0617              14.6025             31.7848             
1758      2.4036              7.8774              6.6662              38.4493             
1759      1.4149              4.0394              15.8287             21.3735             
1760      2.9442              4.2326              11.7518             33.0856             
1761      1.4215              3.2388              13.9620             18.7089             
1762      2.0664              4.5464              9.6255              28.2909             
1763      2.5043              4.0783              19.8781             26.5386             
1764      3.1391              4.9955              8.8049              35.2979             
1765      1.6626              4.4742              11.8777             18.1165             
1766      3.1679              4.5353              19.2576             37.2911             
1767      1.9122              5.0167              21.2629             58.5420             
1769      1.7205              6.0354              11.3888             69.9172             
1770      7.5388              5.0246              10.7760             80.6352             
1771      1.6096              4.9769              7.9552              64.6027             
1772      11.7225             5.1350              12.3175             76.8233             
1774      2.0133              5.0085              10.6676             23.5048             
1775      3.6569              7.1080              13.2631             36.6978             
1776      9.6366              7.7825              9.2441              45.9324             
1777      2.2104              2.8555              5.7589              10.9135             
1778      1.4076              2.7646              6.7339              10.9707             
1779      1.1767              5.0350              13.7252             20.6914             
1781      3.6689              8.8695              15.0766             35.7432             
1782      2.4143              13.1612             14.1124             49.8179             
1783      1.5462              5.7818              24.5627             31.9839             
1784      2.4652              5.1093              8.2477              40.2138             
1785      1.2864              4.0241              7.9037              13.2890             
1786      3.0732              6.2011              18.1039             31.3464             
1787      1.9613              4.2989              17.2967             23.6433             
1789      3.5111              4.9340              16.3081             39.9287             
1790      2.2685              2.8129              7.0677              12.2384             
1791      1.1589              4.8532              19.4477             25.7189             
1793      3.2639              4.5748              10.1648             35.8438             
1794      2.4288              7.5679              12.1063             47.9027             
1795      1.3037              4.7330              14.0546             20.1721             
1796      2.5239              5.5150              23.9660             44.1357             
1797      2.2030              6.1714              26.7230             70.8388             
1798      1.4865              5.2246              25.4353             95.2040             
1799      2.4660              11.3197             19.5790             114.8043            
1800      2.0731              8.8173              9.7542              83.8539             
1801      3.2937              8.1593              11.3594             95.2073             
1802      13.1289             8.1877              6.6567              101.8112            
1803      4.8063              6.8449              11.0165             112.8114            
1804      4.6715              7.6505              9.6623              122.4575            
1805      11.0640             5.9310              10.2844             132.7247            
1806      6.4944              7.8672              14.3318             146.9927            
1807      5.5271              5.2480              8.9785              155.9157            
1808      4.6126              14.1335             10.6943             166.4515            
1809      1.6594              8.4811              7.8644              18.3166             
1810      1.4907              4.2242              7.4017              13.2166             
1811      3.2848              4.5101              14.8046             27.9725             
1812      1.4754              7.3808              7.1134              35.0293             
1813      7.9461              6.2286              8.5816              43.5401             
1814      6.2239              4.6579              10.8927             22.2831             
1815      2.8529              6.0175              7.9786              18.3593             
1817      2.0061              2.8182              10.1992             15.0998             
1819      2.2053              3.7973              17.3139             23.3847             
1820      1.5759              4.1647              12.1534             35.5583             
1822      2.6695              7.2957              11.2401             46.7744             
1823      5.0193              9.0134              12.3250             40.4703             
1825      2.2152              4.9544              24.9339             32.4030             
1826      1.7515              3.1852              7.7316              40.0948             
1827      1.4407              4.6478              15.3180             55.4141             
1829      3.1006              5.0387              5.0880              60.4750             
1830      1.6455              5.2525              14.5201             25.0935             
1831      5.0272              7.1122              8.7575              33.7511             
1832      9.0201              4.7266              9.0029              29.7379             
1834      1.4012              2.8009              8.2681              12.5493             
1835      2.2144              3.9350              9.0778              15.3282             
1837      3.0813              2.9913              11.9813             27.2981             
1838      0.9305              4.4018              10.3376             15.7570             
1839      3.7773              4.1960              9.4479              25.1448             
1840      3.1867              5.0559              11.2532             22.1714             
1841      3.7505              6.9639              18.0393             40.1489             
1842      3.4047              13.3498             9.0496              49.1525             
1843      5.9807              11.3937             11.8032             60.9365             
1844      8.3401              4.4848              12.8254             73.7566             
1845      1.6671              5.1018              19.5823             26.4407             
1846      2.7772              5.7719              9.1113              35.5752             
1847      3.3777              4.9942              10.0919             45.6264             
1848      1.0302              5.0737              7.9157              14.1023             
1849      2.8978              7.7305              13.0732             27.0788             
1850      2.1161              5.3897              23.9218             32.6214             
1852      1.7054              4.8920              19.7388             52.3387             
1853      2.3674              8.2016              10.0460             62.4076             
1854      2.9772              13.0869             9.9443              72.3057             
1855      5.0644              4.7875              7.0685              79.2961             
1856      5.2005              5.2218              11.6645             90.9238             
1857      2.6270              5.1923              17.8324             25.7385             
1858      1.1864              4.0686              12.9198             18.2544             
1859      2.8591              2.9417              17.2558             35.5066             
1860      8.1669              7.2900              13.2448             38.4429             
1861      10.5949             5.1803              8.5370              46.9408             
1862      1.3189              4.1259              7.4976              13.0199             
1863      3.0038              4.0853              12.8515             25.8460             
1864      1.8908              3.6159              17.5992             23.1819             
1865      2.2452              4.3413              9.3028              32.5031             
1866      1.0036              6.0108              15.9053             26.2937             
1867      2.0694              2.8454              12.3201             17.3145             
1868      3.0082              4.6151              6.5030              15.2224             
1869      3.9846              5.1752              6.2745              15.5458             
1870      2.0332              4.6482              9.1021              16.7511             
1872      3.3646              3.8249              17.2068             33.9064             
1873      2.8522              4.7691              5.2781              39.0534             
1874      2.2548              4.5394              24.2572             31.1496             
1875      2.0572              5.6121              7.0878              38.2427             
1876      2.5131              6.2396              8.3707              46.5437             
1877      2.6175              2.8011              7.8166              13.3254             
1879      2.5975              3.9101              8.6758              15.2759             
1880      2.9414              4.0995              17.0070             32.2640             
1881      6.2089              5.2147              14.7797             30.1718             
1882      4.3894              5.7731              14.5449             24.8435             
1883      1.3117              4.8813              6.8715              13.3091             
1884      2.7540              4.2477              19.6417             32.9261             
1885      3.3074              5.0316              7.4738              40.3488             
1886      1.6682              3.9084              12.1792             17.8577             
1887      3.1252              4.6641              16.7795             34.5591             
1888      1.9369              3.8720              7.9237              13.8137             
1889      2.5137              4.9182              9.4823              23.2762             
1890      1.2649              5.0310              9.6401              16.0156             
1891      3.4978              5.0343              13.1031             29.0727             
1892      2.4245              5.0560              15.2771             22.8483             
1894      3.4095              5.0279              11.7415             34.5424             
1895      0.9901              5.0810              7.3827              13.5386             
1896      2.0872              5.0486              20.5514             27.7639             
1897      2.7176              5.0131              5.7713              33.5354             
1898      0.8766              7.4677              17.4046             25.8443             
1899      6.2988              5.1028              11.7437             37.5041             
1900      1.1741              6.4782              20.2473             27.9768             
1909      3.2701              9.4515              22.3564             50.2922             
1910      3.4985              5.4663              14.3657             64.5856             
1911      4.6639              5.0993              8.7844              73.3128             
1912      9.4967              5.8575              10.4929             83.3648             
1913      6.8994              5.3659              17.4912             65.8549             
1914      2.9101              4.5159              13.4356             20.9633             
1915      2.3497              2.8067              5.6026              10.8433             
1916      2.6656              3.8142              10.0721             16.6463             
1917      3.2367              5.7643              13.2826             26.7545             
1918      2.5807              2.8075              6.1010              11.5659             
1919      2.7240              2.8144              6.8792              12.5025             
1920      3.0918              2.8110              6.9291              12.9262             
1921      2.5943              2.8139              6.1180              11.6113             
1922      0.8045              4.4614              7.8232              13.1760             
1923      4.4443              4.3043              12.5293             25.6890             
1924      2.5953              2.8215              11.6649             17.1747             
1926      2.2009              4.2663              14.0952             20.6275             
1927      3.4220              3.5396              17.6532             38.2318             
1928      0.6495              4.0621              12.0204             16.8078             
1929      3.6307              4.4934              23.4104             40.1394             
1930      2.4234              2.8046              8.9847              14.3074             
1932      2.0704              4.3845              20.6167             27.1650             
1935      2.5619              4.7464              18.6274             45.7771             
1936      1.9380              7.2796              13.5786             54.7173             
1938      4.6032              5.0080              10.3461             64.9953             
1939      0.6003              4.1579              10.0082             14.8383             
1940      3.6904              4.0210              23.9951             38.7720             
1941      2.7166              6.0174              9.9082              20.5291             
1943      3.8084              5.0029              19.4862             39.9540             
1944      1.6652              5.2374              8.6289              42.7945             
1946      4.1260              5.8717              29.7396             44.8383             
1956      5.7026              5.8325              15.3405             60.0914             
1957      2.8902              5.8394              19.7013             79.7419             
1958      6.7507              9.2050              7.0815              86.7838             
1959      8.8183              5.0546              14.4550             101.0907            
1960      4.6103              5.9415              10.6288             66.4588             
1961      3.2767              5.1431              11.2355             20.1300             
1962      2.5227              6.3725              11.1921             20.2613             
1963      2.3316              5.0516              11.7925             19.2719             
1964      1.6670              5.0538              15.7713             22.5767             
1965      1.6010              5.8143              11.7932             34.3357             
1966      2.5316              6.9577              14.4436             25.0647             
1968      7.4744              5.0803              14.1777             39.1288             
1970      2.8800              5.0852              8.4167              16.5414             
1971      1.5032              4.8139              12.5949             23.1210             
1972      3.9629              6.8411              21.8541             44.8996             
1973      3.5451              6.1853              6.5125              51.3575             
1974      0.2506              5.0752              11.6097             18.0461             
1975      4.3380              5.0291              19.8064             37.8383             
1976      4.2810              5.8089              7.0041              44.8415             
1977      1.0237              2.8523              15.2672             19.2277             
1978      1.9554              9.3519              14.0491             28.3128             
1980      9.6378              4.8330              20.8666             49.1641             
1981      1.1307              3.9196              7.8532              12.9997             
1982      3.9626              3.4957              8.2033              21.1784             
1983      3.4363              5.5770              10.3591             19.7012             
1984      5.1833              6.5377              9.2879              28.9143             
1985      5.7205              5.1133              8.1625              37.0783             
1986      0.8745              4.3172              10.8341             16.3897             
1987      2.3716              7.6012              20.5252             36.9162             
1988      1.5327              2.8330              8.1034              12.5631             
1989      4.3434              5.0879              24.6674             36.1612             
1990      6.0130              5.0015              7.2284              43.3508             
1991      1.8230              2.8129              6.0778              10.8121             
1992      1.1967              3.8718              10.3019             15.4474             
1994      2.8800              3.4226              11.1579             26.5790             
1995      2.0300              3.0605              9.6365              15.9722             
1997      3.3292              7.1566              14.5059             25.9714             
1999      2.1903              4.4238              21.4872             34.9450             
2000      8.1927              3.7763              16.5687             51.4421             
2001      1.6694              2.8241              12.4174             16.9836             
2002      1.0650              4.4869              14.6312             20.6390             
2004      2.5141              5.2101              26.8443             47.4844             
2005      2.6164              4.9842              9.4452              56.9284             
2006      3.8338              6.2734              9.2404              66.1596             
2007      3.6875              4.8953              13.5022             79.6964             
2008      6.0288              9.0467              18.5172             98.2056             
2009      7.3612              5.1326              11.5085             74.6105             
2010      2.0638              4.9660              11.6115             18.7318             
2012      2.8978              3.5659              11.3292             30.0451             
2013      0.7607              4.0492              12.4581             17.3461             
2014      2.9519              4.7800              29.9011             47.2406             
2015      2.5410              7.3684              17.1659             52.4753             
2016      3.1743              4.5254              13.4749             65.9194             
2017      5.0370              12.1182             6.9299              72.7839             
2018      10.9265             9.9168              10.6472             83.3851             
2019      7.1788              4.8735              4.3043              87.6598             
2020      10.1944             7.2599              12.4058             34.9616             
2021      14.3100             5.1793              17.9620             52.1451             
2022      1.7474              3.5807              11.5937             16.9933             
2023      2.3855              3.8507              10.0420             27.0235             
2024      1.5190              2.8647              9.5371              14.0006             
2026      6.3228              5.3299              7.0365              21.7474             
2028      1.8382              5.0418              18.3854             25.3559             
2030      1.7359              2.8402              12.6293             17.2787             
2032      0.9934              3.8193              12.4324             17.3146             
2033      2.7198              5.5517              14.3169             31.6106             
2034      1.4249              3.4998              8.3601              14.5371             
2035      1.9486              2.8382              6.5131              11.3708             
2036      2.4492              4.0719              11.4183             18.0194             
2037      3.5059              4.2670              13.1538             31.1226             
2038      2.1246              2.8771              15.2620             20.3479             
2040      2.0876              2.8551              6.0825              11.0975             
2042      1.9811              2.8441              7.8594              12.7554             
2044      2.0771              4.0014              11.1688             17.3190             
2045      3.1785              4.7031              13.3744             30.6650             
2046      1.0092              4.0608              9.2260              14.3771             
2047      2.8861              4.0695              12.0386             26.3745             
2048      1.1165              13.5332             17.3886             37.0809             
2049      6.6172              6.4235              6.8763              43.8829             
2050      2.0804              4.4110              11.1668             17.7363             
2052      2.6138              3.4651              18.0522             35.7651             
2053      1.6704              4.7319              19.2690             25.7619             
2054      4.5259              3.9538              9.6137              35.2871             
2055      1.3607              5.0241              7.6833              16.7430             
2056      1.0650              2.8699              8.4177              12.4189             
2057      2.2859              4.0970              9.5629              16.0282             
2059      2.9599              5.2184              29.0186             44.9888             
2060      1.4472              5.7486              16.8392             57.7601             
2062      5.9510              9.3461              9.5560              67.3006             
2063      1.6515              5.2797              8.0623              36.5540             
2064      2.0606              3.4558              7.9220              13.5204             
2065      1.3301              4.1050              12.4196             23.6878             
2066      2.4975              4.3477              9.3784              16.3031             
2068      3.5243              4.8847              16.4102             32.6564             
2069      1.4791              5.0723              20.1210             26.7518             
2071      2.8444              5.4480              13.0786             39.8122             
2072      0.7366              5.0561              18.0384             23.9079             
2073      10.6969             7.7417              15.3160             34.1215             
2074      6.5351              3.8651              10.3225             44.3787             
2075      1.7376              2.8261              6.9020              11.5411             
2076      2.2621              2.7907              8.4223              13.5488             
2077      2.7379              3.2112              7.4790              17.0644             
2078      1.9087              2.8123              7.7660              12.5593             
2080      1.8708              3.7553              7.8917              13.5888             
2081      2.6910              3.8852              10.9959             24.5413             
2082      0.6039              4.5290              18.9830             24.2650             
2083      2.4085              5.4496              13.0604             37.2941             
2084      2.5116              6.4987              15.1971             52.4560             
2085      1.9331              3.8500              9.9921              15.8626             
2086      2.4863              3.2132              13.0415             28.8877             
2087      2.6727              7.1862              16.3613             27.5402             
2088      4.3539              8.4054              6.6526              34.1420             
2089      1.5229              5.0380              11.1576             17.8047             
2090      2.6727              7.0334              9.1753              18.9685             
2092      3.2233              7.5196              11.2247             30.1374             
2093      0.8183              5.0544              14.0817             20.9613             
2094      3.2414              5.0277              15.6908             36.6068             
2095      3.3302              6.2633              13.2402             49.7712             
2096      1.4275              5.0817              8.3745              14.9743             
2097      1.9150              2.8698              6.1198              10.9931             
2098      2.0776              6.9217              9.7727              18.8483             
2100      3.6002              5.9168              13.1426             31.9548             
2101      1.8112              2.8040              8.7685              13.4587             
2102      1.9842              3.5509              10.4905             16.1089             
2104      2.8584              3.7072              11.1650             27.2440             
2106      4.4242              5.8943              20.4561             30.8720             
2107      4.7750              5.5665              18.5747             49.3881             
2108      1.3189              2.8307              8.7093              12.9374             
2109      2.1382              6.1575              14.5910             25.9186             
2110      5.2372              8.1936              7.4260              33.3732             
2111      1.7866              5.0800              11.4468             18.3899             
2112      2.6929              5.0788              10.0909             17.9404             
2113      5.5923              5.9984              9.4690              21.5379             
2114      5.1941              4.4393              12.5710             34.0434             
2115      3.5961              5.1045              8.2449              17.0798             
2116      3.6145              6.4616              24.3299             35.2837             
2117      7.9562              5.0285              11.2937             46.4867             
2118      1.0431              3.7781              18.2603             23.1557             
2119      2.6714              3.3918              16.3619             39.4928             
2120      0.6942              2.8518              8.0188              11.6378             
2121      8.5124              5.3261              7.8611              22.6794             
2122      5.3273              4.1946              13.0480             35.6829             
2123      1.6085              2.8103              14.1198             18.6164             
2124      2.1992              4.5362              8.0335              14.8526             
2125      2.5413              5.2282              14.3082             29.1482             
2126      2.5125              4.8933              11.1268             40.2669             
2127      0.5504              4.3274              9.8772              14.8364             
2128      2.5036              4.5058              15.3266             30.1739             
2129      2.5968              11.1414             10.0492             40.2287             
2130      2.1163              5.0617              16.0939             23.3601             
2131      2.1951              5.0546              13.3246             20.6521             
2133      3.4207              5.0274              9.5556              30.2241             
2134      2.6509              3.8059              7.1293              13.6709             
2136      2.8254              3.1656              13.2515             26.8967             
2137      2.6242              3.9403              11.2915             17.9380             
2138      3.0148              6.6471              10.5334             28.4477             
2139      3.9874              8.7778              12.8137             25.6919             
2141      0.7901              2.7851              6.7779              10.4326             
2142      1.7475              4.2007              7.1097              13.1366             
2143      2.0699              3.1928              14.8250             27.9442             
2144      1.5188              4.6696              27.5219             33.9858             
2145      2.2475              4.6541              7.7076              41.6744             
2146      2.9377              5.9884              9.4441              51.0611             
2147      0.7550              3.6509              11.5227             16.0236             
2148      2.5168              3.9859              11.9111             27.9251             
2149      1.7035              2.8063              6.7180              11.3195             
2150      1.9069              2.7954              11.0874             16.2178             
2151      1.5667              2.7831              15.0558             19.4947             
2152      1.8711              4.3171              16.8341             23.1132             
2154      2.9242              4.6106              19.8736             42.9533             
2155      6.0522              5.7416              8.5613              51.4076             
2156      1.7238              2.8191              5.5063              10.1352             
2157      1.2316              3.7746              12.4988             17.5841             
2158      3.2697              5.1099              12.6574             30.2118             
2159      1.1084              4.1816              21.2394             26.6061             
2160      4.6322              4.7101              7.1296              33.6849             
2161      1.1477              4.2991              8.2195              13.7471             
2163      2.4353              4.8729              15.2381             28.9689             
2164      3.3237              5.1421              9.6855              38.6286             
2165      1.2336              4.7066              16.9348             23.7103             
2166      3.0901              3.6781              9.4068              33.1082             
2167      3.5176              14.9446             7.3019              40.3630             
2169      1.7591              4.5124              17.2294             23.5849             
2170      2.8285              4.7831              6.4836              30.0540             
2171      2.1532              2.8183              5.1244              10.1743             
2172      2.1598              2.8111              5.0362              10.0872             
2173      0.9711              3.2521              9.9056              14.2248             
2174      1.4096              4.0850              22.5478             36.7921             
2175      3.3192              6.8254              10.3285             28.8304             
2176      14.2226             5.9819              21.1786             49.9408             
2177      0.8778              3.9902              10.1183             15.0766             
2178      3.6992              4.8327              17.0226             32.0505             
2179      1.5860              5.0545              15.7609             22.4887             
2181      3.0271              4.9013              11.3520             21.2312             
2183      3.4615              3.7641              18.3522             39.5406             
2184      3.2169              4.9085              6.4809              45.9797             
2185      1.4963              4.7596              21.6658             28.0231             
2187      2.8443              4.8864              10.1319             38.1441             
2188      2.1016              17.2823             20.0323             58.1744             
2189      5.0493              5.6600              14.0973             72.2525             
2190      4.4819              6.0892              7.8557              80.0610             
2191      13.7517             5.0860              15.8946             95.8448             
2192      1.4164              2.8071              11.2717             15.5868             
2193      3.5122              5.0942              19.3976             31.3839             
2194      5.2098              4.7484              9.9790              41.3132             
2195      2.3212              2.7893              5.9829              11.2133             
2196      1.9339              2.8272              5.1095              9.9557              
2197      1.3746              2.7969              5.7359              9.9861              
2199      3.2254              4.4484              15.9633             23.7234             
2200      3.6470              3.3048              8.4742              32.1540             
2201      1.3478              3.7943              9.8808              15.1008             
2203      2.4195              2.8742              12.3778             27.4619             
2204      1.4426              3.8514              11.7483             17.1167             
2205      2.4201              3.1805              8.6440              25.7430             
2206      1.6417              2.8125              7.7116              12.2394             
2207      2.4003              2.8429              6.6772              11.9942             
2208      4.5633              5.0514              12.7022             23.1478             
2209      2.8153              5.0797              12.7201             21.5996             
2210      3.1667              4.5940              13.6350             22.3167             
2211      2.1676              3.1708              11.8111             17.2923             
2212      1.4724              5.0053              10.2498             22.5365             
2213      1.8236              3.6234              8.3212              13.8465             
2215      2.2384              4.7149              14.0011             27.8177             
2216      1.6854              5.0365              8.4287              15.2383             
2217      2.1189              5.0539              7.2471              14.5079             
2218      2.5205              5.4460              15.4528             26.5250             
2219      4.5952              3.2140              8.3935              34.9013             
2220      2.1835              4.8346              13.5930             48.4633             
2221      2.3147              12.9104             8.0888              56.5295             
2222      1.5160              2.7894              7.7678              12.1587             
2223      1.1812              2.8063              5.1985              9.2596              
2224      1.5951              2.7893              7.0454              12.4456             
2225      1.3593              2.8334              5.8328              10.1137             
2226      1.6097              2.8142              7.1250              11.6345             
2227      3.9133              4.3448              15.7805             24.2503             
2228      3.0499              5.8444              12.4351             22.6511             
2229      2.4192              5.0673              22.8660             30.4399             
2230      1.1861              5.0538              6.5033              29.6490             
2231      7.6492              7.3880              11.2221             32.3325             
2232      4.8861              5.0363              11.7142             22.3698             
2233      1.7310              2.8197              6.0912              10.7300             
2234      3.7397              4.2524              10.9273             22.9467             
2235      4.1125              3.6659              10.6275             33.5420             
2236      3.6915              4.4746              9.8610              43.3503             
2237      1.4720              2.8218              11.8276             16.2195             
2238      1.0717              2.8261              6.0186              9.9894              
2239      1.9959              2.7911              5.0750              9.9364              
2240      0.8837              4.4680              10.0798             15.5188             
2241      2.2979              4.6953              9.0897              24.6132             
2242      2.2120              9.0404              13.2051             37.8296             
2243      1.6040              5.0595              23.7281             30.8470             
2244      2.6987              5.0555              12.9129             43.7041             
2245      1.6275              9.9452              24.9313             68.5593             
2246      1.8524              12.0335             6.5117              75.7979             
2247      11.8357             6.0008              7.1847              64.2788             
2248      4.7561              6.0469              11.9420             76.1203             
2249      2.2872              2.8175              11.4821             16.6836             
2251      6.2758              4.0163              8.8359              20.1056             
2252      3.7512              4.9560              21.8267             34.9167             
2253      6.7073              4.5871              5.9392              40.7406             
2254      1.5356              2.8041              6.8312              11.2675             
2255      3.3866              7.0920              12.8494             26.0126             
2256      7.6003              11.3683             20.5237             46.4882             
2257      2.5010              8.4897              10.9004             57.3679             
2258      3.5450              5.1256              15.5317             72.8441             
2259      6.0458              5.1796              10.6651             62.4643             
2260      3.4770              4.3155              8.2466              22.2392             
2261      3.5647              5.0712              6.9067              22.6873             
2262      2.3136              5.0465              10.5147             17.9672             
2263      2.4740              5.0570              10.8397             18.4535             
2264      2.3624              5.0516              18.2967             25.8039             
2265      1.1928              5.0661              7.3582              13.6860             
